Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
250400925000013;8;1;115592;115082;510;10;17;40;46;8;1;0;0;0;7;
250400925000014;8;0;88306;88306;0;19;34;58;37;4;0;0;0;0;15;
250400925000015;5;0;104535;104535;0;19;29;48;34;10;0;0;0;0;5;
250400925000016;4;1;285838;285238;600;34;63;126;112;19;0;0;0;0;9;
250400925000017;5;0;95499;95499;0;11;25;55;35;3;1;0;0;0;0;
250400925000018;1;0;216600;216600;0;13;31;79;76;29;3;0;0;0;3;
250400925000019;1;0;243445;243445;0;8;33;102;84;29;3;0;1;0;6;
250400925000020;1;0;216885;216885;0;5;16;55;61;27;3;3;1;0;4;
250403305000001;1;0;177359;177359;0;24;36;67;56;7;0;0;0;2;7;
250403305000002;1;0;151533;151533;0;25;33;51;44;16;2;1;0;0;7;
250403305000003;8;0;54689;54689;0;16;17;26;20;1;0;0;0;0;7;
250403305000004;1;0;116275;116275;0;22;22;47;35;10;0;0;0;1;21;
250403305000005;1;0;127949;127949;0;42;33;77;38;5;0;0;0;0;19;
250403305000006;1;0;64976;64976;0;9;35;48;17;1;0;0;0;0;48;
250403305000007;5;0;183150;183150;0;38;40;99;60;9;1;0;1;0;19;
250403315000001;1;0;117187;117187;0;22;28;51;41;11;0;0;0;0;19;
250403315000002;8;0;18839;18839;0;5;5;10;4;1;0;0;0;0;2;
250407405000001;1;0;207858;207858;0;20;33;65;84;20;5;1;0;0;2;
250407405000002;1;3;158810;157460;1350;11;23;34;64;22;2;1;0;1;6;
250407405000003;8;0;99030;99030;0;10;33;39;41;8;0;0;0;0;5;
250407405000004;8;1;120941;120273;668;25;23;40;56;7;0;0;0;0;3;
250407405000005;8;0;109694;109694;0;9;19;35;49;10;2;3;0;0;7;
250407405000006;8;2;163558;163268;290;24;47;54;58;19;4;0;0;0;5;
250407405000007;8;0;44076;44076;0;8;8;14;23;5;0;0;0;0;2;
250407405000008;1;0;130784;130784;0;3;9;18;46;23;5;2;1;0;1;
250410805000001;1;0;210199;210199;0;22;33;47;70;20;1;1;0;0;7;
250410805000002;8;2;106832;105812;1020;57;20;42;36;11;1;0;0;0;12;
250410805000003;1;0;163555;163555;0;57;33;49;51;7;2;0;1;0;12;
250415705000001;1;0;195825;195825;0;61;56;74;75;18;1;0;1;0;11;
250415705000002;1;1;237646;237646;0;34;53;95;89;14;0;1;1;1;6;
250415705000003;1;0;159706;159706;0;15;25;48;55;17;3;1;0;0;0;
250415705000004;8;0;36382;36382;0;29;9;12;18;3;0;0;0;0;1;
250415705000005;8;0;135653;135653;0;101;45;51;52;3;0;1;0;0;26;
250415705000006;8;0;86398;86398;0;85;20;37;29;5;0;0;0;0;42;
250415705000007;8;0;14464;14464;0;13;6;7;5;1;0;0;0;0;3;
250415705000008;8;0;133436;133436;0;91;58;47;58;5;0;1;0;0;16;
250415705000009;8;0;35631;35631;0;19;8;15;14;1;0;0;0;0;7;
250415705000010;1;0;138257;138257;0;75;33;46;61;11;0;0;0;0;23;
250420705000001;1;0;214603;214603;0;27;25;54;50;19;3;3;3;0;3;
250420705000002;1;0;213912;213912;0;21;28;43;68;20;5;3;2;0;9;
250420705000003;8;0;42373;42373;0;22;10;25;11;4;0;0;0;0;4;
250420705000004;8;0;122858;122858;0;28;40;49;52;1;1;1;0;0;6;
250420705000005;8;0;72150;72150;0;24;22;33;25;5;0;0;0;0;8;
250420705000006;1;0;199775;199775;0;47;32;68;74;14;1;2;1;0;11;
250420705000007;1;0;109557;109557;0;24;23;36;40;7;1;1;1;0;3;
250420710000001;1;0;25187;25187;0;9;4;13;10;3;0;0;0;0;1;
250420710000002;8;0;97431;97431;0;31;21;36;24;4;0;0;1;0;7;
250430605000001;1;0;528803;528803;0;7;9;40;105;67;14;13;6;2;1;
250430605000002;1;0;262178;262178;0;4;18;46;70;29;3;3;2;0;7;
250430605000003;1;0;299562;299562;0;8;19;80;103;36;7;3;0;0;1;
250430605000004;1;0;246883;246883;0;14;27;72;79;29;0;1;1;0;1;
250430605000005;1;0;97533;97533;0;7;23;41;29;6;2;1;0;0;3;
250430605000006;1;0;282967;282967;0;13;21;64;107;26;13;1;0;0;4;
250430605000007;1;0;641618;641618;0;4;6;30;49;43;16;24;15;4;1;
250430605000008;1;1;429506;428006;1500;18;28;84;95;29;7;5;2;1;13;
250430605000009;1;0;712163;712163;0;7;18;50;102;68;17;12;13;2;6;
250430605000010;1;1;212561;211561;1000;29;41;94;66;14;0;0;2;0;59;
250430605000011;1;0;142780;142780;0;21;57;76;60;0;1;0;0;0;0;
250430605000012;1;0;180157;180157;0;30;39;79;71;7;0;1;0;0;5;
250430605000013;1;0;308447;308447;0;29;55;142;107;19;3;1;0;0;15;
250430605000014;1;0;385658;385658;0;21;40;95;155;33;5;7;0;0;6;
250430605000015;1;1;571329;570819;510;8;12;45;78;61;26;14;9;2;16;
250430605000016;1;0;169876;169876;0;16;27;79;58;15;0;0;0;0;1;
250430605000017;1;2;328678;327546;1132;4;8;25;63;27;9;8;7;4;5;
250430605000018;8;0;78437;78437;0;3;10;39;24;5;0;0;0;0;2;
250430605000019;8;2;165434;164922;512;35;21;50;68;15;0;2;0;0;12;
250430605000020;8;0;165408;165408;0;12;29;53;57;7;3;0;0;1;4;
250430605000021;8;0;98866;98866;0;36;17;30;34;3;1;1;0;0;3;
250430605000022;8;0;140253;140253;0;39;43;43;39;6;0;0;2;0;2;
250430605000023;8;0;115202;115202;0;29;40;42;42;9;0;1;0;0;0;
250430605000024;5;0;39492;39492;0;13;10;16;20;2;0;0;0;0;1;
250430605000025;5;0;26631;26631;0;3;5;10;14;3;0;0;0;0;1;
250430605000026;1;0;389132;389132;0;21;48;107;98;32;11;6;2;0;11;
250430605000027;1;0;412619;412619;0;5;19;42;84;44;14;10;1;1;3;
250430605000028;1;1;210815;210093;722;12;30;39;55;22;9;2;3;0;3;
250430605000029;1;0;223626;223626;0;12;42;83;93;15;0;0;0;0;2;
250430605000030;1;0;187620;187620;0;5;18;27;45;19;8;4;2;0;2;
250430605000031;1;0;138256;138256;0;34;41;65;50;5;0;1;0;0;12;
250430605000032;1;0;262980;262980;0;11;28;78;83;25;2;1;1;1;7;
250430605000033;1;1;166957;166837;120;42;58;73;62;8;1;1;0;0;11;
250430610000001;1;0;90694;90694;0;18;18;28;37;9;1;0;0;0;0;
250430610000002;8;0;37808;37808;0;9;6;13;12;3;0;0;1;0;1;
250430610000003;8;0;191257;191257;0;24;34;37;71;21;2;0;1;0;0;
250430610000004;8;0;30949;30949;0;11;11;16;11;0;0;0;0;0;2;
250430610000005;8;0;118522;118522;0;21;22;47;36;8;0;0;1;0;2;
250430610000006;8;0;53164;53164;0;14;10;24;24;1;1;0;0;0;3;
250430610000007;5;0;49692;49692;0;13;8;19;16;7;1;0;0;0;2;
250430625000001;1;0;42470;42470;0;19;14;11;18;6;0;0;0;0;0;
250430625000002;8;0;87812;87812;0;14;21;21;32;5;0;0;1;0;2;
250430625000003;8;0;66254;66254;0;3;12;34;22;5;0;0;0;0;1;
250430625000004;8;1;61885;61835;50;14;22;32;15;3;0;0;0;0;3;
250430625000005;8;0;45812;45812;0;6;12;15;20;0;0;0;0;0;2;
250430625000006;8;0;73831;73831;0;8;11;29;26;7;0;0;0;0;1;
250430625000007;5;0;85053;85053;0;9;18;44;22;2;0;2;0;0;3;
250435505000001;1;0;275395;275395;0;20;54;100;98;21;5;2;0;0;14;
250435505000002;8;0;327925;327925;0;21;35;71;74;22;3;2;2;1;3;
250435505000003;8;0;118031;118031;0;38;29;47;51;9;1;1;0;0;20;
250435505000004;8;0;147729;147729;0;15;33;58;59;9;2;0;1;0;4;
250435505000005;5;0;86431;86431;0;12;12;26;36;10;1;1;0;0;1;
250435505000006;8;0;130215;130215;0;4;21;27;50;17;2;0;0;0;1;
250435505000007;5;0;131582;131582;0;23;35;49;50;9;3;0;0;0;14;
250440505000001;1;7;477043;473696;3347;7;13;41;85;50;14;19;8;1;3;
250440505000002;1;5;430730;422110;8620;6;35;88;109;48;10;3;2;2;1;
250440505000003;1;1;230275;230075;200;33;51;106;78;20;3;2;0;0;15;
250440505000004;1;0;222508;222508;0;75;51;102;81;9;2;0;0;0;32;
250440505000005;1;1;416882;415382;1500;21;58;118;128;42;7;3;4;0;13;
250440505000006;1;2;527948;525238;2710;19;46;121;100;50;23;6;7;2;2;
250440505000007;1;0;380250;380250;0;15;33;66;100;38;15;10;3;0;15;
250440505000008;1;1;342125;341975;150;18;29;70;107;45;8;4;5;0;2;
250440505000009;1;3;181362;180328;1034;47;50;65;74;12;0;0;0;1;1;
250440505000010;1;4;132180;130298;1882;40;53;67;50;4;0;0;0;0;5;
250440505000011;8;0;65872;65872;0;36;8;24;19;5;1;0;0;0;19;
250440505000012;8;1;81517;81517;0;32;9;19;25;3;0;0;2;0;1;
250440505000013;8;0;152300;152300;0;57;37;61;59;8;0;0;0;1;6;
250440505000014;8;0;75462;75462;0;48;19;17;22;8;1;2;0;0;15;
250440505000015;8;0;76648;76648;0;27;16;19;26;9;0;0;0;0;4;
250440505000016;8;0;109223;109223;0;41;45;29;45;7;2;0;0;0;10;
250440505000017;8;0;45180;45180;0;43;9;20;21;1;0;0;0;0;4;
250440505000018;8;0;153184;153184;0;98;38;74;56;3;0;0;0;0;9;
250440505000019;8;0;5307;5307;0;16;1;2;1;1;0;0;0;0;6;
250440505000020;1;1;159731;159431;300;26;43;87;65;9;0;0;0;0;6;
250440510000001;1;1;4182;4062;120;3;0;1;4;0;0;0;0;0;1;
250440510000002;8;0;32988;32988;0;22;8;9;17;0;0;0;0;0;10;
250440510000003;8;0;82913;82913;0;61;21;28;36;3;0;0;0;0;10;
250440515000001;1;0;31108;31108;0;20;14;10;9;1;0;0;0;0;1;
250440515000002;8;0;57907;57907;0;48;20;22;20;1;0;0;0;0;3;
250440515000003;8;0;111119;111119;0;49;32;27;47;8;1;0;0;0;15;
250440515000004;5;0;33397;33397;0;9;5;16;10;1;0;0;0;0;6;
250450405000001;1;3;233138;230894;2244;15;15;45;83;31;5;1;3;0;2;
250450405000002;1;0;189959;189959;0;27;35;60;71;15;3;2;0;0;6;
250450405000003;1;6;252329;248724;3605;16;30;42;74;37;8;6;0;0;6;
250450405000004;8;0;46417;46417;0;21;12;18;22;0;0;0;0;0;2;
250450405000005;8;0;46938;46938;0;8;18;17;18;3;1;1;0;0;1;
250450405000006;8;1;115441;114819;622;17;36;32;40;7;1;1;2;0;3;
250450405000007;8;5;220680;218307;2373;56;52;63;74;15;3;1;1;0;3;
250450405000008;1;2;298297;298101;196;22;47;70;88;37;3;1;1;0;7;
250450405000009;1;0;215777;215777;0;41;43;54;92;23;4;1;1;0;6;
250450405000010;1;3;121749;120509;1240;37;42;48;41;13;0;0;0;0;2;
250460305000001;1;2;280021;278341;1680;10;32;84;71;34;9;3;0;2;5;
250460305000002;1;0;309106;309106;0;54;88;145;92;31;5;1;1;0;9;
250460305000003;1;5;88285;86425;1860;4;23;23;21;13;3;0;0;0;7;
250460305000004;1;0;194814;194814;0;11;35;67;59;17;5;1;1;0;5;
250460305000005;1;0;74921;74921;0;52;29;47;20;0;0;0;0;0;23;
250460305000006;1;0;183783;183783;0;8;21;84;65;9;1;0;0;0;15;
250460305000007;4;0;254379;254379;0;3;9;19;30;17;10;10;5;2;1;
250460305000008;4;0;150706;150706;0;0;4;23;20;17;9;3;3;0;3;
250460305000009;8;0;129483;129483;0;3;21;35;35;9;2;0;2;0;3;
250460305000010;8;0;209063;209063;0;21;50;75;66;11;6;2;2;2;10;
250460305000011;5;0;70650;70650;0;12;32;32;24;4;0;0;0;0;14;
250460305000012;5;0;87801;87801;0;50;30;44;27;1;0;0;0;0;35;
250460305000013;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
250460305000014;8;0;64257;64257;0;30;27;35;26;2;0;1;0;0;6;
250460305000015;8;0;33400;33400;0;2;13;16;9;2;0;0;1;0;2;
250460305000016;8;0;75449;75449;0;2;17;13;19;5;2;0;0;1;2;
250460305000017;1;0;291890;291890;0;8;42;93;93;31;5;4;0;0;3;
250460305000018;1;1;229480;228480;1000;11;28;87;74;12;3;3;0;0;14;
250460305000019;1;0;134299;134299;0;23;22;63;43;9;1;0;1;0;19;
250460305000020;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
250460305000021;4;0;117097;117097;0;3;5;14;22;8;5;5;3;0;1;
250460305000022;4;0;156685;156685;0;14;26;38;34;11;6;4;2;0;43;
250460305000023;1;0;145790;145790;0;26;27;66;47;14;2;1;0;0;13;
250460305000024;1;0;39885;39885;0;8;17;22;12;2;1;0;0;0;4;
250460305000025;1;0;142154;142154;0;5;30;59;44;8;2;1;0;0;16;
250460305000026;1;0;167355;167355;0;17;33;52;52;8;2;0;1;1;8;
250460305000027;1;0;114265;114265;0;21;34;62;34;3;0;0;0;0;15;
250460305000028;1;0;113861;113861;0;22;27;60;38;4;1;1;1;0;8;
250460305000029;1;0;179057;179057;0;40;65;63;60;14;2;1;1;0;36;
250460305000030;1;0;92456;92456;0;4;8;36;29;7;1;1;1;0;1;
250460305000031;1;0;50635;50635;0;4;21;18;23;1;0;0;0;0;1;
250460305000032;8;0;92317;92317;0;8;38;46;13;4;1;1;0;0;35;
250460305000033;5;0;133622;133622;0;22;26;56;45;8;1;1;0;1;7;
250460305000034;5;0;137163;137163;0;12;31;57;53;13;0;0;0;0;13;
250460316000001;1;0;42769;42769;0;5;5;13;7;5;2;0;0;0;1;
250460316000002;1;0;93755;93755;0;1;6;12;16;6;2;1;3;0;0;
250460316000003;1;0;129225;129225;0;1;7;8;19;14;6;3;0;1;0;
250460316000004;1;0;9331;9331;0;4;0;3;2;1;1;0;0;0;2;
250460316000005;1;0;5420;5420;0;0;0;2;3;1;0;0;0;0;1;
250460316000006;1;0;27710;27710;0;9;6;7;8;3;0;0;1;0;30;
250460316000007;1;0;177915;177915;0;6;24;39;34;16;6;5;1;1;0;
250460316000008;1;0;139105;139105;0;1;4;20;22;8;2;3;3;2;0;
250460316000009;1;0;137682;137682;0;4;14;30;22;15;8;4;1;0;1;
250470205000001;1;0;176987;176987;0;17;25;63;78;19;4;1;0;0;8;
250470205000002;1;0;248507;248507;0;39;49;82;93;20;3;5;0;0;18;
250470205000003;1;0;314396;314396;0;57;79;104;125;27;6;1;1;1;20;
250470205000004;8;0;79778;79778;0;16;17;24;45;7;0;0;0;0;7;
250470205000005;8;0;42742;42742;0;23;12;26;17;2;0;0;0;0;2;
250470205000006;8;0;34846;34846;0;7;9;14;8;5;1;0;0;0;12;
250470205000007;8;0;100133;100133;0;26;30;37;29;13;1;1;0;0;6;
250470205000008;8;0;81087;81087;0;17;24;27;37;4;2;1;0;0;4;
250470205000009;4;0;13086;13086;0;2;4;5;8;1;0;0;0;0;0;
250480105000001;1;1;221570;221170;400;2;20;44;58;40;7;3;1;0;8;
250480105000002;1;0;174453;174453;0;13;46;68;65;19;2;1;0;0;9;
250480105000003;1;0;192801;192801;0;17;50;75;61;23;5;2;0;0;4;
250480105000004;1;0;547188;547188;0;8;34;58;101;63;10;14;8;5;4;
250480105000005;1;5;364981;363049;1932;39;38;67;72;26;9;12;6;1;7;
250480105000006;1;0;155892;155892;0;12;24;56;57;16;2;1;0;0;9;
250480105000007;1;1;160623;160483;140;18;45;64;65;13;0;2;0;0;2;
250480105000008;1;0;83461;83461;0;19;34;35;37;2;0;0;0;0;3;
250480105000009;8;0;30451;30451;0;2;10;24;9;0;0;0;0;0;2;
250480105000010;8;2;78406;78286;120;37;31;22;31;2;1;0;0;0;6;
250480105000011;8;0;100994;100994;0;69;45;38;31;3;0;1;0;0;92;
250480105000012;8;0;162694;162694;0;45;74;54;74;12;0;0;0;0;6;
250480105000013;8;0;179711;179711;0;20;41;72;49;9;1;0;1;1;3;
250480105000014;8;0;49865;49865;0;29;15;13;23;3;0;0;0;0;2;
250480105000015;1;0;438667;438667;0;12;24;57;98;57;15;14;3;0;4;
250480105000016;1;0;198489;198489;0;24;65;84;59;19;2;1;1;0;12;
250480105000017;1;0;170812;170812;0;31;38;55;52;15;4;3;1;0;9;
250480105000018;1;0;189370;189370;0;17;45;63;60;15;1;4;2;0;4;
250480105000019;1;0;178273;178273;0;72;95;66;71;8;0;1;0;0;5;
250480105000020;1;0;160434;160434;0;22;31;63;57;10;2;3;0;0;1;
250480105000021;1;0;94130;94130;0;28;23;38;37;11;0;0;0;0;2;
250485005000001;1;0;314157;314157;0;12;33;55;104;47;6;8;1;0;2;
250485005000002;8;0;113925;113925;0;23;28;38;56;8;3;0;0;0;4;
250485005000003;8;0;47509;47509;0;6;13;17;21;5;0;0;0;0;0;
250485005000004;8;0;63179;63179;0;19;10;30;30;5;0;0;0;0;4;
250490005000001;1;1;185901;185901;0;2;25;50;64;11;1;2;0;0;19;
250490005000002;1;0;266067;266067;0;45;63;118;100;12;4;1;0;0;11;
250490005000003;1;5;538649;536343;2306;24;56;159;151;62;13;6;0;0;16;
250490005000004;3;0;299647;299647;0;56;80;150;109;15;1;0;1;0;68;
250490005000005;3;1;274815;274495;320;56;76;139;94;13;1;0;0;0;14;
250490005000006;8;0;116006;116006;0;29;32;56;34;5;0;0;0;1;7;
250490005000007;8;0;138639;138639;0;18;29;59;35;9;0;1;0;0;10;
250490005000008;8;1;55504;54994;510;5;15;19;12;2;0;0;0;0;1;
250490005000009;8;1;82951;82441;510;21;19;36;28;9;0;1;0;0;14;
250490005000010;8;0;62689;62689;0;4;10;28;19;1;0;0;0;0;0;
250490005000011;8;0;159704;159704;0;63;49;74;64;9;0;0;0;0;37;
250490005000012;8;0;93420;93420;0;20;30;52;28;2;0;0;0;0;15;
250490005000013;8;0;10771;10771;0;7;4;4;6;0;0;0;0;0;2;
250490005000014;8;0;92819;92819;0;34;39;54;28;1;0;0;0;0;34;
250490005000015;8;0;29711;29711;0;6;6;6;10;2;0;0;0;0;5;
250490005000016;8;1;161428;161428;0;67;69;82;43;7;0;0;0;0;27;
250490005000017;1;0;92238;92238;0;6;11;18;20;7;5;0;0;0;4;
250490005000018;5;0;40885;40885;0;12;20;24;10;0;1;0;0;0;7;
250490005000019;5;1;89429;87929;1500;31;30;34;27;5;2;1;0;0;10;
250490005000020;5;0;136204;136204;0;20;48;76;50;5;0;0;0;0;20;
250490005000021;5;0;163819;163819;0;37;43;89;60;8;1;0;0;0;27;
250500605000001;1;0;255385;255385;0;23;46;79;88;21;4;3;1;0;43;
250500605000002;1;0;178127;178127;0;31;43;73;69;17;1;0;1;0;6;
250500605000003;1;1;256741;256741;0;42;64;77;91;29;3;5;0;0;23;
250500605000004;1;0;152726;152726;0;38;56;58;55;19;1;0;0;0;7;
250500605000005;1;0;337769;337769;0;34;55;94;102;37;4;3;2;1;11;
250500605000006;8;0;142817;142817;0;53;47;67;43;5;2;1;1;0;9;
250500605000007;8;0;35746;35746;0;15;7;13;14;4;0;0;0;0;8;
250500605000008;8;0;74226;74226;0;40;17;31;28;5;1;0;0;0;14;
250500605000009;8;0;79414;79414;0;11;22;24;24;4;0;1;0;0;4;
250500605000010;8;0;12503;12503;0;6;6;8;3;1;0;0;0;0;1;
250500605000011;8;0;14129;14129;0;9;8;6;5;0;0;0;0;0;0;
250510505000001;1;2;260049;258399;1650;1;3;9;44;25;9;16;3;0;1;
250510505000002;1;0;289317;289317;0;6;25;45;64;24;10;5;6;1;3;
250510505000003;1;0;277887;277887;0;26;64;82;97;16;3;4;0;1;13;
250510505000004;1;0;270565;270565;0;5;19;34;60;31;13;2;3;0;2;
250510505000005;1;0;192452;192452;0;25;41;72;83;13;2;2;0;0;5;
250510505000006;1;0;220950;220950;0;26;26;66;63;13;5;3;3;1;10;
250510505000007;1;0;179864;179864;0;4;13;27;73;22;3;4;0;0;3;
250510505000008;1;0;161418;161418;0;44;47;66;53;10;2;2;1;0;7;
250510505000009;1;0;310016;310016;0;5;7;29;69;33;6;6;9;0;0;
250510505000010;1;0;175418;175418;0;15;28;59;69;13;4;2;0;0;5;
250510505000011;1;1;225088;224888;200;8;22;35;71;33;4;2;0;1;2;
250510505000012;8;1;117236;117036;200;17;39;41;30;13;0;0;0;1;5;
250510505000013;8;0;108466;108466;0;32;47;34;44;4;1;2;0;0;6;
250510505000014;8;0;67164;67164;0;24;18;30;32;0;0;0;0;0;5;
250510505000015;8;1;40785;40305;480;19;11;16;19;1;0;0;0;0;1;
250510505000016;8;0;69268;69268;0;10;23;18;23;7;2;0;0;0;1;
250510505000017;8;0;25850;25850;0;12;5;12;14;1;0;0;0;0;5;
250510505000018;8;0;69001;69001;0;23;22;24;28;2;2;1;0;0;5;
250510505000019;8;0;42456;42456;0;35;21;23;9;4;0;0;0;0;11;
250510505000020;8;0;75627;75627;0;19;22;27;37;4;1;0;0;0;1;
250510505000021;8;0;40515;40515;0;21;10;20;17;3;0;0;0;0;8;
250510505000022;5;0;15320;15320;0;5;6;7;6;0;0;0;0;0;2;
250510505000023;1;0;315287;315287;0;2;8;31;59;28;7;10;5;2;1;
250510505000024;1;0;201897;201897;0;24;45;68;71;12;5;1;1;0;5;
250510505000025;1;0;111852;111852;0;38;40;49;49;6;0;0;0;0;9;
250510505000026;1;0;141758;141758;0;37;37;63;63;11;0;0;0;0;4;
250510505000027;1;0;145937;145937;0;9;17;42;60;17;1;0;0;0;2;
250510505000028;1;0;160937;160937;0;39;47;69;55;5;3;2;1;0;18;
250510505000029;1;0;167650;167650;0;19;32;54;69;10;5;2;0;0;2;
250510505000030;1;0;188878;188878;0;38;33;63;74;15;1;4;0;0;6;
250510505000031;1;0;262327;262327;0;39;32;58;72;17;3;2;2;2;5;
250510510000001;1;0;37207;37207;0;14;7;15;16;0;0;1;0;0;1;
250510510000002;8;0;57759;57759;0;27;20;28;22;2;0;0;0;0;1;
250510510000003;8;0;42736;42736;0;11;12;19;16;3;0;0;0;0;0;
250510510000004;8;0;96396;96396;0;54;29;41;29;7;1;0;0;0;0;
250510510000005;8;0;104061;104061;0;26;24;33;47;6;2;0;0;0;3;
250510510000006;8;0;19702;19702;0;6;6;9;9;0;0;0;0;0;6;
250510510000007;8;0;126303;126303;0;59;36;35;53;8;0;0;0;0;9;
250510510000008;8;1;35308;35208;100;24;26;18;8;2;0;0;0;0;4;
250520405000001;1;0;268309;268309;0;28;60;67;93;17;6;2;2;0;11;
250520405000002;1;0;201392;201392;0;35;55;93;92;13;1;0;0;0;11;
250520405000003;1;2;215503;214859;644;28;55;86;83;7;0;0;1;1;4;
250520405000004;1;0;188655;188655;0;32;46;60;60;7;2;0;0;1;17;
250520405000005;1;1;169958;169708;250;19;41;55;66;17;3;1;0;0;13;
250520405000006;1;4;294319;292279;2040;11;32;87;102;30;4;2;2;0;0;
250520405000007;8;1;128765;128255;510;17;24;60;39;8;0;2;1;0;7;
250520405000008;8;2;134580;134412;168;23;34;66;43;5;1;0;1;0;16;
250523805000001;1;0;287848;287848;0;23;29;94;85;25;6;2;2;0;2;
250523805000002;1;0;281923;281923;0;29;46;108;116;20;3;2;1;0;14;
250523805000003;8;1;94535;94435;100;44;25;44;42;0;0;0;0;0;9;
250523805000004;8;0;63907;63907;0;12;10;31;18;2;1;2;0;0;5;
250523805000005;8;0;3410;3410;0;2;1;2;2;0;0;0;0;0;1;
250523805000006;8;0;38295;38295;0;13;9;17;20;1;0;0;0;0;1;
250523805000007;5;0;88388;88388;0;19;24;47;32;6;1;0;0;0;14;
250523805000008;8;0;13664;13664;0;0;1;7;7;1;0;0;0;0;1;
250523805000009;5;0;87948;87948;0;20;18;37;32;5;2;0;0;0;4;
250523805000010;8;1;80595;80535;60;30;35;33;38;3;0;0;0;0;14;
250523805000011;8;0;14732;14732;0;3;6;4;2;1;0;0;1;0;0;
250523805000012;5;0;139221;139221;0;14;20;60;53;16;2;0;0;0;8;
250523805000013;5;1;65052;64242;810;33;17;27;27;4;2;0;0;0;20;
250523805000014;5;0;27688;27688;0;14;13;11;10;1;0;0;0;0;2;
250523805000015;5;0;8621;8621;0;3;3;1;1;0;1;0;0;0;0;
250527905000001;1;0;141375;141375;0;9;30;35;52;17;3;2;0;0;8;
250527905000002;8;0;102616;102616;0;33;23;34;51;11;0;0;0;0;1;
250527905000003;8;0;37022;37022;0;25;16;19;14;2;0;0;0;0;7;
250527905000004;8;0;44961;44961;0;28;9;25;21;2;0;0;0;0;36;
250527905000005;8;1;87341;86831;510;27;27;40;41;3;0;0;0;0;13;
250527905000006;8;0;81782;81782;0;13;16;32;42;4;0;0;0;0;0;
250527905000007;8;0;117090;117090;0;16;19;30;41;6;2;2;1;0;7;
250527905000008;5;0;66543;66543;0;20;13;15;30;10;2;0;0;0;19;
250527905000009;8;0;72927;72927;0;31;32;33;19;0;0;1;0;0;3;
250527905000010;8;0;24670;24670;0;14;16;9;5;1;0;0;0;0;2;
250527905000011;8;1;59036;58526;510;45;9;26;25;5;0;0;0;0;26;
250527905000012;8;0;133653;133653;0;18;43;40;41;15;2;1;0;0;1;
250530305000001;1;2;207821;207031;790;27;35;81;60;13;2;1;2;0;5;
250530305000002;8;2;119299;115129;4170;23;20;34;43;8;0;1;0;0;4;
250530305000003;8;1;95118;94608;510;24;10;20;22;7;0;0;1;0;8;
250530305000004;8;0;21218;21218;0;18;8;11;3;1;0;0;0;0;4;
250530305000005;1;0;217368;217368;0;13;24;39;54;16;3;2;1;1;4;
250535205000001;1;0;157779;157779;0;28;31;43;51;19;1;0;0;1;18;
250535205000002;8;1;84439;84439;0;32;30;34;28;8;0;0;0;0;8;
250535205000003;8;0;101012;101012;0;55;36;36;39;3;2;0;0;0;4;
250535205000004;8;0;31613;31613;0;15;9;13;15;0;0;0;0;0;0;
250535205000005;8;0;82647;82647;0;67;36;34;26;7;0;0;0;0;9;
250535205000006;8;0;83371;83371;0;27;34;29;24;10;0;1;0;0;1;
250535205000007;8;0;13262;13262;0;5;6;7;4;1;0;0;0;0;2;
250535205000008;1;0;186564;186564;0;37;35;48;75;25;1;2;0;0;10;
250535205000009;1;0;149957;149957;0;49;38;68;60;17;0;0;0;0;23;
250540205000001;1;0;166395;166395;0;20;23;59;59;23;1;1;0;0;2;
250540205000002;1;0;266259;266259;0;35;45;73;85;21;9;4;1;1;37;
250540205000003;1;0;134334;134334;0;22;18;34;51;18;0;1;0;0;0;
250540205000004;1;3;386226;385358;868;65;76;115;116;34;9;8;1;0;11;
250540205000005;8;0;104030;104030;0;50;29;39;44;11;1;0;0;0;10;
250540205000006;8;1;57972;57372;600;22;15;21;25;7;0;0;0;0;6;
250540205000007;8;0;44056;44056;0;22;17;22;15;1;0;0;0;0;16;
250540205000008;8;0;76340;76340;0;53;22;24;34;8;0;0;0;0;9;
250540205000009;8;0;100110;100110;0;47;34;47;38;8;0;0;0;0;4;
250540205000010;5;0;118892;118892;0;46;21;44;52;8;2;1;0;0;12;
250540205000011;1;0;140629;140629;0;21;16;39;50;16;2;1;0;0;1;
250540205000012;1;1;186121;185671;450;19;39;64;46;28;5;0;0;0;5;
250550105000001;1;5;273500;265570;7930;20;16;59;69;35;9;3;0;0;6;
250550105000002;8;1;145307;145239;68;66;41;60;59;3;0;0;0;0;14;
250550105000003;8;0;205082;205082;0;51;30;71;71;16;2;0;0;0;8;
250550105000004;1;1;210234;209644;590;21;38;61;61;19;2;1;0;1;10;
250560005000001;1;0;417899;417899;0;43;39;85;95;44;6;3;1;2;26;
250560005000002;1;0;205713;205713;0;49;40;97;72;10;2;1;0;0;38;
250560005000003;1;0;332335;332335;0;26;43;104;113;39;7;0;1;0;10;
250560005000004;8;0;94303;94303;0;35;21;28;44;3;1;0;0;0;13;
250560005000005;8;0;189532;189532;0;57;30;62;70;11;3;0;0;0;12;
